date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:50	112648/112648	---MCZ	200	added ('OK')	font/ttf	etag:W/%221b808-591f500faba40%22	https://preview.colorlib.com/theme/feliciano/fonts/ionicons/fonts/ionicons.ttf?v=4.0.0-19	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/ionicons/fonts/ionicons580c.ttf	(from https://preview.colorlib.com/theme/feliciano/css/ionicons.min.css)
20:01:50	313199/313199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224c76f-591f500faba40%22	https://preview.colorlib.com/theme/feliciano/fonts/ionicons/fonts/ionicons.svg?v=4.0.0-19	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/ionicons/fonts/ionicons580c.svg	(from https://preview.colorlib.com/theme/feliciano/css/ionicons.min.css)
20:01:50	3838/3838	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22efe-591f4ff8c8440%22	https://preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.eot	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.eot	(from https://preview.colorlib.com/theme/feliciano/css/flaticon.css)
20:01:51	3838/3838	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22efe-591f4ff8c8440%22	https://preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.eot?	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticond41d.eot	(from https://preview.colorlib.com/theme/feliciano/css/flaticon.css)
20:01:51	2344/2344	---M--	200	added ('OK')	font/woff	etag:%22928-591f4ffab08c0%22	https://preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.woff	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.woff	(from https://preview.colorlib.com/theme/feliciano/css/flaticon.css)
20:01:51	3660/3660	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e4c-591f4ffab08c0%22	https://preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.ttf	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.ttf	(from https://preview.colorlib.com/theme/feliciano/css/flaticon.css)
20:01:52	23511/23511	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bd7-591f4ff9bc680%22	https://preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.svg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/flaticon/font/Flaticon.svg	(from https://preview.colorlib.com/theme/feliciano/css/flaticon.css)
20:01:52	307332/307332	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224b084-591f4fced2140%22	https://preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoon.eot?6tt51o	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoonccfb.eot	(from https://preview.colorlib.com/theme/feliciano/css/icomoon.css)
20:01:53	307168/307168	---MCZ	200	added ('OK')	font/ttf	etag:W/%224afe0-591f4fd0ba5c0%22	https://preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoon.ttf?6tt51o	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoonccfb.ttf	(from https://preview.colorlib.com/theme/feliciano/css/icomoon.css)
20:01:55	307244/307244	---M--	200	added ('OK')	font/woff	etag:%224b02c-591f4fd1ae800%22	https://preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoon.woff?6tt51o	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoonccfb.woff	(from https://preview.colorlib.com/theme/feliciano/css/icomoon.css)
20:01:55	935341/935341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e45ad-591f4fd0ba5c0%22	https://preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoon.svg?6tt51o	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/fonts/icomoon/icomoonccfb.svg	(from https://preview.colorlib.com/theme/feliciano/css/icomoon.css)
20:01:55	91135/91135	---M--	200	added ('OK')	image/jpeg	etag:%2217744-591f4f883fac0%22	https://preview.colorlib.com/theme/feliciano/images/breakfast-8.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/breakfast-8.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:55	97457/97457	---M--	200	added ('OK')	image/jpeg	etag:%2217cb1-591f4f9d3ac40%22	https://preview.colorlib.com/theme/feliciano/images/lunch-1.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-1.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:55	138903/138903	---M--	200	added ('OK')	image/jpeg	etag:%22238ac-591f4f874b880%22	https://preview.colorlib.com/theme/feliciano/images/breakfast-7.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/breakfast-7.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:56	104857/104857	---M--	200	added ('OK')	image/jpeg	etag:%2219999-591f4f9e2ee80%22	https://preview.colorlib.com/theme/feliciano/images/lunch-2.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-2.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:57	198992/198992	---M--	200	added ('OK')	image/jpeg	etag:%2230950-591f4f9e2ee80%22	https://preview.colorlib.com/theme/feliciano/images/lunch-3.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-3.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:57	202763/202763	---M--	200	added ('OK')	image/jpeg	etag:%223180b-591f4fa017300%22	https://preview.colorlib.com/theme/feliciano/images/lunch-4.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-4.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:58	224948/224948	---M--	200	added ('OK')	image/jpeg	etag:%2236eb4-591f4fa017300%22	https://preview.colorlib.com/theme/feliciano/images/lunch-5.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-5.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:58	181761/181761	---M--	200	added ('OK')	image/jpeg	etag:%222c601-591f4fa1ff780%22	https://preview.colorlib.com/theme/feliciano/images/lunch-8.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-8.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:59	230080/230080	---M--	200	added ('OK')	image/jpeg	etag:%22382c0-591f4f8df8840%22	https://preview.colorlib.com/theme/feliciano/images/dinner-1.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dinner-1.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:59	128303/128303	---M--	200	added ('OK')	image/jpeg	etag:%221f52f-591f4fa10b540%22	https://preview.colorlib.com/theme/feliciano/images/lunch-6.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-6.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:01:59	134202/134202	---M--	200	added ('OK')	image/jpeg	etag:%2220c3a-591f4f8eeca80%22	https://preview.colorlib.com/theme/feliciano/images/dinner-2.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dinner-2.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:00	135302/135302	---M--	200	added ('OK')	image/jpeg	etag:%2221086-591f4fa10b540%22	https://preview.colorlib.com/theme/feliciano/images/lunch-7.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/lunch-7.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:00	155586/155586	---M--	200	added ('OK')	image/jpeg	etag:%2225fc2-591f4f8eeca80%22	https://preview.colorlib.com/theme/feliciano/images/dinner-3.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dinner-3.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:00	117431/117431	---M--	200	added ('OK')	image/jpeg	etag:%221cab7-591f4f90d4f00%22	https://preview.colorlib.com/theme/feliciano/images/dinner-4.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dinner-4.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:00	121574/121574	---M--	200	added ('OK')	image/jpeg	etag:%221dae6-591f4f90d4f00%22	https://preview.colorlib.com/theme/feliciano/images/dinner-5.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dinner-5.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:01	77517/77517	---M--	200	added ('OK')	image/jpeg	etag:%221393a-591f4f91c9140%22	https://preview.colorlib.com/theme/feliciano/images/drink-1.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/drink-1.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:02	93384/93384	---M--	200	added ('OK')	image/jpeg	etag:%2217c03-591f4f92bd380%22	https://preview.colorlib.com/theme/feliciano/images/drink-2.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/drink-2.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:02	115693/115693	---M--	200	added ('OK')	image/jpeg	etag:%221c3ed-591f4f91c9140%22	https://preview.colorlib.com/theme/feliciano/images/dinner-6.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dinner-6.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:02	76510/76510	---M--	200	added ('OK')	image/jpeg	etag:%2213bee-591f4f93b15c0%22	https://preview.colorlib.com/theme/feliciano/images/drink-4.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/drink-4.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:02	120467/120467	---M--	200	added ('OK')	image/jpeg	etag:%221ed79-591f4f94a5800%22	https://preview.colorlib.com/theme/feliciano/images/drink-5.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/drink-5.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:02	83754/83754	---M--	200	added ('OK')	image/jpeg	etag:%2215283-591f4f94a5800%22	https://preview.colorlib.com/theme/feliciano/images/drink-6.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/drink-6.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:03	130009/130009	---M--	200	added ('OK')	image/jpeg	etag:%221fbd9-591f4f8c103c0%22	https://preview.colorlib.com/theme/feliciano/images/dessert-1.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dessert-1.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:03	75745/75745	---M--	200	added ('OK')	image/jpeg	etag:%2213388-591f4f92bd380%22	https://preview.colorlib.com/theme/feliciano/images/drink-3.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/drink-3.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:04	119979/119979	---M--	200	added ('OK')	image/jpeg	etag:%221d4ab-591f4f8c103c0%22	https://preview.colorlib.com/theme/feliciano/images/dessert-2.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dessert-2.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:04	140182/140182	---M--	200	added ('OK')	image/jpeg	etag:%2222396-591f4f8d04600%22	https://preview.colorlib.com/theme/feliciano/images/dessert-3.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dessert-3.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:05	126891/126891	---M--	200	added ('OK')	image/jpeg	etag:%221efab-591f4f8df8840%22	https://preview.colorlib.com/theme/feliciano/images/dessert-5.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dessert-5.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:05	57167/57167	---M--	200	added ('OK')	image/jpeg	etag:%22df4f-591f4f8d04600%22	https://preview.colorlib.com/theme/feliciano/images/dessert-4.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/dessert-4.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:05	129768/129768	---M--	200	added ('OK')	image/jpeg	etag:%221fae8-591f4fa6c42c0%22	https://preview.colorlib.com/theme/feliciano/images/wine-1.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-1.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:05	87392/87392	---M--	200	added ('OK')	image/jpeg	etag:%2215560-591f4fa6c42c0%22	https://preview.colorlib.com/theme/feliciano/images/wine-2.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-2.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:05	83082/83082	---M--	200	added ('OK')	image/jpeg	etag:%221448a-591f4fa7b8500%22	https://preview.colorlib.com/theme/feliciano/images/wine-3.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-3.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:06	101838/101838	---M--	200	added ('OK')	image/jpeg	etag:%2218dce-591f4fa7b8500%22	https://preview.colorlib.com/theme/feliciano/images/wine-4.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-4.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:08	152983/152983	---M--	200	added ('OK')	image/jpeg	etag:%2225597-591f4fa8ac740%22	https://preview.colorlib.com/theme/feliciano/images/wine-5.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-5.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:11	115075/115075	---M--	200	added ('OK')	image/jpeg	etag:%221c183-591f4fa8ac740%22	https://preview.colorlib.com/theme/feliciano/images/wine-6.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-6.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:12	113204/113204	---M--	200	added ('OK')	image/jpeg	etag:%221ba34-591f4fa9a0980%22	https://preview.colorlib.com/theme/feliciano/images/wine-7.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-7.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:12	95936/95936	---M--	200	added ('OK')	image/jpeg	etag:%22176c0-591f4fa9a0980%22	https://preview.colorlib.com/theme/feliciano/images/wine-8.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/wine-8.jpg	(from https://preview.colorlib.com/theme/feliciano/menu.html)
20:02:13	82367/82367	---M--	200	added ('OK')	image/jpeg	etag:%22141bf-591f4f9781ec0%22	https://preview.colorlib.com/theme/feliciano/images/image_4.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/image_4.jpg	(from https://preview.colorlib.com/theme/feliciano/blog.html)
20:02:14	79985/79985	---M--	200	added ('OK')	image/jpeg	etag:%2213871-591f4f9876100%22	https://preview.colorlib.com/theme/feliciano/images/image_5.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/image_5.jpg	(from https://preview.colorlib.com/theme/feliciano/blog.html)
20:02:14	131451/131451	---M--	200	added ('OK')	image/jpeg	etag:%222017b-591f4f9876100%22	https://preview.colorlib.com/theme/feliciano/images/image_6.jpg	C:/Users/Ibrahimnawab/Desktop/it/food_front/preview.colorlib.com/theme/feliciano/images/image_6.jpg	(from https://preview.colorlib.com/theme/feliciano/blog.html)
20:02:16	13007/13007	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2028%20Feb%202021%2015:02:14%20GMT	https://static.cloudflareinsights.com/beacon.min.js	C:/Users/Ibrahimnawab/Desktop/it/food_front/static.cloudflareinsights.com/beacon.min.js	(from https://preview.colorlib.com/theme/feliciano/blog.html)
